,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000197061,8454.284303275419,0.6359185773226044,0.13531527813904,4.699532721421016,2.6075744151010373e-06,0.04079289414984063
ENSG00000124575,230.38218159696058,-0.9008922447018786,0.22215430488589033,-4.055254500535663,5.007974620344022e-05,0.3917237748033094
