,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000163661,557.5361720694057,-2.9192478020042962,0.18490346084708909,-15.787956529480251,3.765830208471726e-56,5.157304470502028e-54
ENSG00000026950,1139.9127037745163,-2.3621185418830657,0.15005074764983425,-15.742131104840748,7.777943825417193e-56,1.0546429771196876e-53
ENSG00000112343,3785.541627059886,-2.104844852910458,0.13406494537492333,-15.700188047099795,1.507944096251612e-55,2.0246367057025319e-53
ENSG00000101347,1512.1210173373258,-3.195692220350795,0.20480984194757182,-15.603216085527977,6.921756079715683e-55,9.203247525408375e-53
ENSG00000163734,3230.2186625120607,-2.1219787186456283,0.13647421958502023,-15.54856825778502,1.627025062597989e-54,2.142510406949948e-52
ENSG00000129048,254.6843232371204,-4.247250336490648,0.27603940387409037,-15.386391496584825,2.0198700185593876e-53,2.6344876099210297e-51
ENSG00000067082,8954.047078849238,-1.9586309067167629,0.12732084534815583,-15.383426817195042,2.1145363968668025e-53,2.7319411278387605e-51
ENSG00000204261,598.8769086650718,-3.218193532466007,0.21072634010450164,-15.271909201621723,1.1767665143890758e-52,1.506151160239102e-50
ENSG00000105287,3364.502038584431,-2.1462656917380114,0.14125807611113245,-15.193932629023438,3.879309449319071e-52,4.919179898928212e-50
ENSG00000138035,3508.386334021736,-2.080915086090493,0.1371182557641393,-15.176061528013669,5.094679073323798e-52,6.401066964143984e-50
ENSG00000105327,422.7443486056114,-3.1865952562905435,0.2104792792181274,-15.13971003762398,8.860349150723481e-52,1.1031134692650734e-49
ENSG00000115008,277.7952851766059,-3.688832287537713,0.24383432981914852,-15.128436960758204,1.0516361253386918e-51,1.2974915978840886e-49
ENSG00000102524,225.0224854720494,-4.671296524964597,0.31424568416196674,-14.865109563627113,5.552398086460316e-50,6.789293910185181e-48
ENSG00000185215,4392.609014822843,-1.8780695411329833,0.1271850918087987,-14.766428316585593,2.4115859791844743e-49,2.922714157958529e-47
ENSG00000138670,364.8291724470202,-2.9733507383140805,0.20601510532894746,-14.432683145085338,3.2229494564073127e-47,3.8717800706577326e-45
ENSG00000130303,234.92654013739843,-4.501709454925116,0.31276451379849185,-14.393287141985299,5.702009143781455e-47,6.790349149920611e-45
ENSG00000128394,485.2805202243086,-2.6222050862175705,0.18433916068033968,-14.22489435527324,6.420123099651199e-46,7.579619469803721e-44
ENSG00000172936,906.4771179751083,-2.2892863343440246,0.16159419007164755,-14.166885166657304,1.4687196051874243e-45,1.7191551276104084e-43
ENSG00000163840,3137.971335672261,-2.0894326493270814,0.14827226523125495,-14.091864355537215,4.26160490750259e-45,4.945989763410845e-43
ENSG00000130775,241.05736893108403,-3.793114612915952,0.2703316408136868,-14.031337957698318,1.0024236375450301e-44,1.1536295559814443e-42
ENSG00000196116,540.6775899796705,-2.544361033334976,0.18138552922578755,-14.027365050537034,1.060179670908674e-44,1.2099300494245243e-42
ENSG00000112773,877.7047404944268,-2.3822052679659764,0.17102330314893285,-13.929126757021363,4.2147708495325497e-44,4.770354279698204e-42
ENSG00000204267,5686.7092173548635,-2.2150695664819424,0.15943587733786746,-13.893168861785687,6.968288195571293e-44,7.822189085110562e-42
ENSG00000165949,2851.161431825558,-1.9908074335589827,0.14402505884972003,-13.822646207950864,1.8610079418396385e-43,2.0720734767068172e-41
ENSG00000111331,4848.813153678094,-2.194552653227325,0.1591467656879547,-13.789489492549729,2.9483896808899696e-43,3.2563061838538817e-41
ENSG00000135148,1033.9711029861046,-2.124574239519468,0.1540811984038584,-13.788666375444455,2.9822207996693573e-43,3.267321108117748e-41
ENSG00000138496,3228.379628255977,-1.825215216408822,0.1339410028750289,-13.627008736912359,2.7669087322609544e-42,3.0073662768502992e-40
ENSG00000117226,2638.063762256769,-2.113306872080447,0.15529308074627882,-13.608506328322596,3.5645451347584735e-42,3.8438146157887636e-40
ENSG00000169252,740.6414930156279,-2.2334739389090137,0.1644347481120931,-13.582737009980898,5.069599372446055e-42,5.424075266066307e-40
ENSG00000011422,1510.3241123045705,-1.970178650983115,0.1455024072607507,-13.540522717623594,9.01451643495143e-42,9.57006221524495e-40
ENSG00000100342,18105.186430326303,-1.68665817014501,0.12508046098442985,-13.484585496970363,1.9274566705908065e-41,2.0305014695185458e-39
ENSG00000132109,795.1990640107302,-2.3421146444469527,0.17379105015818055,-13.476612531630453,2.1474193059455595e-41,2.2449547629713312e-39
ENSG00000000971,393.38212678328165,-2.7899330805869855,0.20805007411872925,-13.40991149560868,5.290191960338256e-41,5.488574158850941e-39
ENSG00000133321,4830.213605370224,-1.910103967841772,0.14246559762366107,-13.407475205961841,5.466845292243056e-41,5.6292064870126805e-39
ENSG00000180611,642.7146129173494,-2.2427330559467458,0.1676245316843997,-13.379503783905099,7.967752377880755e-41,8.143161851871413e-39
ENSG00000123609,1515.7380578704017,-2.2402406982528658,0.16843336523091276,-13.300456801902762,2.3005847246819006e-40,2.3338153929273058e-38
ENSG00000120738,1284.189052178742,-1.9064406495862043,0.1437513518815218,-13.262071101477158,3.8413823005147505e-40,3.8512457061094166e-38
ENSG00000107968,426.02549432402566,-2.6727619785178853,0.2015376200615392,-13.261851448388454,3.852651783402629e-40,3.8512457061094166e-38
ENSG00000134339,341.7575373976405,-2.8571521324757856,0.21623454702327286,-13.213208397122022,7.361836140770408e-40,7.305822170134112e-38
ENSG00000141682,1167.5054644566853,-2.405412165990512,0.18361237234396255,-13.100490643868126,3.2713601282577656e-39,3.223113450107201e-37
ENSG00000002549,1323.9270158627032,-2.0283897606598793,0.15582257149720874,-13.017303855085038,9.755498779428859e-39,9.542968270305587e-37
